date	close
5.584	2685.502441
5.588	2685.502441
5.592	2685.502441
5.596	2685.502441
5.6	2685.502441
5.604	2685.502441
5.608	2685.502441
5.611	2685.502441
5.615	2680.758545
5.619	2680.758545
5.623	2680.758545
5.627	2680.758545
5.631	2680.758545
5.635	2680.758545
5.639	2680.758545
5.643	2680.758545
5.647	2680.758545
5.651	2680.758545
5.655	2680.758545
5.659	2680.758545
5.663	2676.282959
5.667	2676.282959
5.671	2676.282959
5.675	2676.282959
5.679	2676.282959
5.683	2676.282959
5.687	2676.282959
5.69	2676.282959
5.694	2676.282959
5.698	2676.282959
5.702	2676.282959
5.706	2676.282959
5.71	2676.282959
5.714	2673.298828
5.718	2673.298828
5.722	2673.298828
5.726	2673.298828
5.73	2673.298828
5.734	2673.298828
5.738	2673.298828
5.742	2673.298828
5.746	2673.298828
5.75	2673.298828
5.754	2673.298828
5.758	2673.298828
5.762	2673.298828
5.766	2671.462646
5.769	2671.462646
5.773	2671.462646
5.777	2671.462646
5.781	2671.462646
5.785	2671.462646
5.789	2671.462646
5.793	2671.462646
5.797	2671.462646
5.801	2671.462646
5.805	2671.462646
5.809	2671.462646
5.813	2671.462646
5.817	2668.784668
5.821	2668.784668
5.825	2668.784668
5.829	2668.784668
5.833	2668.784668
5.837	2668.784668
5.841	2668.784668
5.844	2668.784668
5.848	2668.784668
5.852	2668.784668
5.856	2668.784668
5.86	2668.784668
5.864	2666.22168
5.868	2666.22168
5.872	2666.22168
5.876	2666.22168
5.88	2666.22168
5.884	2666.22168
5.888	2666.22168
5.892	2666.22168
5.896	2666.22168
5.9	2666.22168
5.904	2666.22168
5.908	2666.22168
5.912	2666.22168
5.916	2664.155762
5.919	2664.155762
5.923	2664.155762
5.927	2664.155762
5.931	2664.155762
5.935	2664.155762
5.939	2664.155762
5.943	2664.155762
5.947	2664.155762
5.951	2664.155762
5.955	2664.155762
5.959	2664.155762
5.963	2664.155762
5.967	2661.975342
5.971	2661.975342
5.975	2661.975342
5.979	2661.975342
5.983	2661.975342
5.987	2661.975342
5.991	2661.975342
5.995	2661.975342
5.999	2661.975342
6.002	2661.975342
6.006	2661.975342
6.01	2661.975342
6.014	2661.975342
6.018	2659.986328
6.022	2659.986328
6.026	2659.986328
6.03	2659.986328
6.034	2659.986328
6.038	2659.986328
6.042	2659.986328
6.046	2659.986328
6.05	2659.986328
6.054	2659.986328
6.058	2659.986328
6.062	2659.986328
6.066	2659.986328
6.07	2659.986328
6.074	2659.986328
6.078	2659.986328
6.082	2659.986328
6.086	2659.986328
6.089	2659.986328
6.093	2659.986328
6.097	2659.986328
6.101	2659.986328
6.105	2659.986328
6.109	2659.986328
6.113	2659.986328
6.117	2654.898193
6.121	2654.898193
6.125	2654.898193
6.129	2654.898193
6.133	2654.898193
6.137	2654.898193
6.141	2654.898193
6.145	2654.898193
6.149	2654.898193
6.153	2654.898193
6.157	2654.898193
6.161	2654.898193
6.165	2654.898193
6.169	2652.832275
6.173	2652.832275
6.177	2652.832275
6.181	2652.832275
6.184	2652.832275
6.188	2652.832275
6.192	2652.832275
6.196	2652.832275
6.2	2652.832275
6.204	2652.832275
6.208	2652.832275
6.212	2652.832275
6.216	2652.832275
6.22	2650.957764
6.224	2650.957764
6.228	2650.957764
6.232	2650.957764
6.236	2650.957764
6.24	2650.957764
6.244	2650.957764
6.248	2650.957764
6.252	2650.957764
6.256	2650.957764
6.26	2650.957764
6.264	2650.957764
6.268	2650.957764
6.272	2650.957764
6.276	2650.957764
6.28	2650.957764
6.283	2650.957764
6.287	2650.957764
6.291	2650.957764
6.295	2650.957764
6.299	2650.957764
6.303	2650.957764
6.307	2650.957764
6.311	2650.957764
6.315	2650.957764
6.319	2645.448975
6.323	2645.448975
6.327	2645.448975
6.331	2645.448975
6.335	2645.448975
6.339	2645.448975
6.343	2645.448975
6.347	2645.448975
6.351	2645.448975
6.355	2645.448975
6.359	2645.448975
6.363	2645.448975
6.367	2645.448975
6.371	2642.809082
6.375	2642.809082
6.379	2642.809082
6.382	2642.809082
6.386	2642.809082
6.39	2642.809082
6.394	2642.809082
6.398	2642.809082
6.402	2642.809082
6.406	2642.809082
6.41	2642.809082
6.414	2642.809082
6.418	2642.809082
6.422	2640.628662
6.426	2640.628662
6.43	2640.628662
6.434	2640.628662
6.438	2640.628662
6.442	2640.628662
6.446	2640.628662
6.45	2640.628662
6.454	2640.628662
6.457	2640.628662
6.461	2640.628662
6.465	2640.628662
6.469	2640.628662
6.473	2638.563232
6.477	2638.563232
6.481	2638.563232
6.485	2638.563232
6.489	2638.563232
6.493	2638.563232
6.497	2638.563232
6.501	2638.563232
6.505	2638.563232
6.509	2638.563232
6.513	2638.563232
6.517	2638.563232
6.521	2636.458984
6.525	2636.458984
6.529	2636.458984
6.532	2636.458984
6.536	2636.458984
6.54	2636.458984
6.544	2636.458984
6.548	2636.458984
6.552	2636.458984
6.556	2636.458984
6.56	2636.458984
6.564	2636.458984
6.568	2636.458984
6.572	2633.627686
6.576	2633.627686
6.58	2633.627686
6.584	2633.627686
6.588	2633.627686
6.592	2633.627686
6.596	2633.627686
6.6	2633.627686
6.604	2633.627686
6.608	2633.627686
6.611	2633.627686
6.615	2633.627686
6.619	2633.627686
6.623	2630.644287
6.627	2630.644287
6.631	2630.644287
6.635	2630.644287
6.639	2630.644287
6.643	2630.644287
6.647	2630.644287
6.651	2630.644287
6.655	2630.644287
6.659	2630.644287
6.663	2630.644287
6.667	2630.644287
6.671	2630.644287
6.675	2628.080811
6.679	2628.080811
6.683	2628.080811
6.687	2628.080811
6.691	2628.080811
6.694	2628.080811
6.698	2628.080811
6.702	2628.080811
6.706	2628.080811
6.71	2628.080811
6.714	2628.080811
6.718	2628.080811
6.722	2625.900391
6.726	2625.900391
6.73	2625.900391
6.734	2625.900391
6.738	2625.900391
6.742	2625.900391
6.746	2625.900391
6.75	2625.900391
6.754	2625.900391
6.758	2625.900391
6.762	2625.900391
6.766	2625.900391
6.77	2625.900391
6.774	2623.451904
6.777	2623.451904
6.781	2623.451904
6.785	2623.451904
6.789	2623.451904
6.793	2623.451904
6.797	2623.451904
6.801	2623.451904
6.805	2623.451904
6.809	2623.451904
6.813	2623.451904
6.817	2623.451904
6.821	2623.451904
6.825	2621.692139
6.829	2621.692139
6.833	2621.692139
6.837	2621.692139
6.841	2621.692139
6.845	2621.692139
6.849	2621.692139
6.853	2621.692139
6.856	2621.692139
6.86	2621.692139
6.864	2621.692139
6.868	2621.692139
6.872	2621.692139
6.876	2620.315186
6.88	2620.315186
6.884	2620.315186
6.888	2620.315186
6.892	2620.315186
6.896	2620.315186
6.9	2620.315186
6.904	2620.315186
6.908	2620.315186
6.912	2620.315186
6.916	2620.315186
6.92	2620.315186
6.924	2620.315186
6.928	2620.315186
6.931	2620.315186
6.935	2620.315186
6.939	2620.315186
6.943	2620.315186
6.947	2620.315186
6.951	2620.315186
6.955	2620.315186
6.959	2620.315186
6.963	2620.315186
6.967	2620.315186
6.971	2620.315186
6.975	2617.101318
6.979	2617.101318
6.983	2617.101318
6.987	2617.101318
6.991	2617.101318
6.995	2617.101318
6.999	2617.101318
7.003	2617.101318
7.006	2617.101318
7.01	2617.101318
7.014	2617.101318
7.018	2617.101318
7.022	2617.101318
7.026	2617.216553
7.03	2617.216553
7.034	2617.216553
7.038	2617.216553
7.042	2617.216553
7.046	2617.216553
7.05	2617.216553
7.054	2617.216553
7.058	2617.216553
7.062	2617.216553
7.066	2617.216553
7.07	2617.216553
7.074	2617.216553
7.078	2617.752197
7.082	2617.752197
7.085	2617.752197
7.089	2617.752197
7.093	2617.752197
7.097	2617.752197
7.101	2617.752197
7.105	2617.752197
7.109	2617.752197
7.113	2617.752197
7.117	2617.752197
7.121	2617.752197
7.125	2617.752197
7.129	2616.948486
7.133	2616.948486
7.137	2616.948486
7.141	2616.948486
7.145	2616.948486
7.149	2616.948486
7.153	2616.948486
7.156	2616.948486
7.16	2616.948486
7.164	2616.948486
7.168	2616.948486
7.172	2616.948486
7.176	2615.342041
7.18	2615.342041
7.184	2615.342041
7.188	2615.342041
7.192	2615.342041
7.196	2615.342041
7.2	2615.342041
7.204	2615.342041
7.208	2615.342041
7.212	2615.342041
7.216	2615.342041
7.22	2615.342041
7.224	2615.342041
7.228	2613.084717
7.232	2613.084717
7.236	2613.084717
7.239	2613.084717
7.243	2613.084717
7.247	2613.084717
7.251	2613.084717
7.255	2613.084717
7.259	2613.084717
7.263	2613.084717
7.267	2613.084717
7.271	2613.084717
7.275	2613.084717
7.279	2610.02417
7.283	2610.02417
7.287	2610.02417
7.291	2610.02417
7.295	2610.02417
7.299	2610.02417
7.303	2610.02417
7.307	2610.02417
7.311	2610.02417
7.314	2610.02417
7.318	2610.02417
7.322	2610.02417
7.326	2610.02417
7.33	2607.231689
7.334	2607.231689
7.338	2607.231689
7.342	2607.231689
7.346	2607.231689
7.35	2607.231689
7.354	2607.231689
7.358	2607.231689
7.362	2607.231689
7.366	2607.231689
7.37	2607.231689
7.374	2607.231689
7.378	2607.231689
7.382	2607.231689
7.386	2607.231689
7.39	2607.231689
7.394	2607.231689
7.397	2607.231689
7.401	2607.231689
7.405	2607.231689
7.409	2607.231689
7.413	2607.231689
7.417	2607.231689
7.421	2607.231689
7.425	2607.231689
7.429	2601.416748
7.433	2601.416748
7.437	2601.416748
7.441	2601.416748
7.445	2601.416748
7.449	2601.416748
7.453	2601.416748
7.457	2601.416748
7.461	2601.416748
7.465	2601.416748
7.469	2601.416748
7.473	2601.416748
7.477	2601.416748
7.481	2600.498535
7.485	2600.498535
7.489	2600.498535
7.492	2600.498535
7.496	2600.498535
7.5	2600.498535
7.504	2600.498535
7.508	2600.498535
7.512	2600.498535
7.516	2600.498535
7.52	2600.498535
7.524	2600.498535
7.528	2600.498535
7.532	2599.50415
7.536	2599.50415
7.54	2599.50415
7.544	2599.50415
7.548	2599.50415
7.552	2599.50415
7.556	2599.50415
7.559	2599.50415
7.563	2599.50415
7.567	2599.50415
7.571	2599.50415
7.575	2599.50415
7.579	2599.50415
7.583	2597.858887
7.587	2597.858887
7.591	2597.858887
7.595	2597.858887
7.599	2597.858887
7.603	2597.858887
7.607	2597.858887
7.611	2597.858887
7.615	2597.858887
7.619	2597.858887
7.623	2597.858887
7.627	2597.858887
7.631	2595.066162
7.635	2595.066162
7.638	2595.066162
7.642	2595.066162
7.646	2595.066162
7.65	2595.066162
7.654	2595.066162
7.658	2595.066162
7.662	2595.066162
7.666	2595.066162
7.67	2595.066162
7.674	2595.066162
7.678	2595.066162
7.682	2591.164551
7.686	2591.164551
7.69	2591.164551
7.694	2591.164551
7.698	2591.164551
7.702	2591.164551
7.705	2591.164551
7.709	2591.164551
7.713	2591.164551
7.717	2591.164551
7.721	2591.164551
7.725	2591.164551
7.729	2591.164551
7.733	2585.770264
7.737	2585.770264
7.741	2585.770264
7.745	2585.770264
7.749	2585.770264
7.753	2585.770264
7.757	2585.770264
7.761	2585.770264
7.765	2585.770264
7.769	2585.770264
7.773	2585.770264
7.777	2585.770264
7.78	2585.770264
7.784	2580.375977
7.788	2580.375977
7.792	2580.375977
7.796	2580.375977
7.8	2580.375977
7.804	2580.375977
7.808	2580.375977
7.812	2580.375977
7.816	2580.375977
7.82	2580.375977
7.824	2580.375977
7.828	2580.375977
7.832	2580.375977
7.836	2580.375977
7.84	2580.375977
7.843	2580.375977
7.847	2580.375977
7.851	2580.375977
7.855	2580.375977
7.859	2580.375977
7.863	2580.375977
7.867	2580.375977
7.871	2580.375977
7.875	2580.375977
7.879	2580.375977
7.883	2572.380615
7.887	2572.380615
7.891	2572.380615
7.895	2572.380615
7.899	2572.380615
7.903	2572.380615
7.907	2572.380615
7.91	2572.380615
7.914	2572.380615
7.918	2572.380615
7.922	2572.380615
7.926	2572.380615
7.93	2572.380615
7.934	2568.937744
7.938	2568.937744
7.942	2568.937744
7.946	2568.937744
7.95	2568.937744
7.954	2568.937744
7.958	2568.937744
7.962	2568.937744
7.966	2568.937744
7.97	2568.937744
7.974	2568.937744
7.978	2568.937744
7.982	2568.937744
7.985	2565.341797
7.989	2565.341797
7.993	2565.341797
7.997	2565.341797
