sec"    "mA"    "mV
1,727    0,0933039411902428    2874,82934570313
1,731    0,0933039411902428    2874,82934570313
1,734    0,0933039411902428    2874,82934570313
1,738    0,0933039411902428    2874,82934570313
1,742    0,0933039411902428    2874,82934570313
1,746    0,0933039411902428    2874,82934570313
1,75    0,0933039411902428    2874,82934570313
1,754    0,0933039411902428    2874,82934570313
1,758    0,0933039411902428    2874,82934570313
1,762    0,0933039411902428    2874,82934570313
1,766    0,0933039411902428    2874,82934570313
1,77    0,0933039411902428    2874,82934570313
1,774    0,0933039411902428    2874,82934570313
1,778    0,0931414738297462    2886,53540039063
1,782    0,0931414738297462    2886,53540039063
1,786    0,0931414738297462    2886,53540039063
1,79    0,0931414738297462    2886,53540039063
1,794    0,0931414738297462    2886,53540039063
1,798    0,0931414738297462    2886,53540039063
1,802    0,0931414738297462    2886,53540039063
1,806    0,0931414738297462    2886,53540039063
1,81    0,0931414738297462    2886,53540039063
1,814    0,0931414738297462    2886,53540039063
1,818    0,0931414738297462    2886,53540039063
1,821    0,0931414738297462    2886,53540039063
1,825    0,0931414738297462    2886,53540039063
1,829    0,0932227075099945    2891,2412109375
1,833    0,0932227075099945    2891,2412109375
1,837    0,0932227075099945    2891,2412109375
1,841    0,0932227075099945    2891,2412109375
1,845    0,0932227075099945    2891,2412109375
1,849    0,0932227075099945    2891,2412109375
1,853    0,0932227075099945    2891,2412109375
1,857    0,0932227075099945    2891,2412109375
1,861    0,0932227075099945    2891,2412109375
1,865    0,0932227075099945    2891,2412109375
1,869    0,0932227075099945    2891,2412109375
1,873    0,0932227075099945    2891,2412109375
1,877    0,0932227075099945    2891,2412109375
1,881    0,0932227075099945    2895,33422851563
1,885    0,0932227075099945    2895,33422851563
1,889    0,0932227075099945    2895,33422851563
1,893    0,0932227075099945    2895,33422851563
1,897    0,0932227075099945    2895,33422851563
1,901    0,0932227075099945    2895,33422851563
1,905    0,0932227075099945    2895,33422851563
1,909    0,0932227075099945    2895,33422851563
1,912    0,0932227075099945    2895,33422851563
1,916    0,0932227075099945    2895,33422851563
1,92    0,0932227075099945    2895,33422851563
1,924    0,0932227075099945    2895,33422851563
1,928    0,0932227075099945    2895,33422851563
1,932    0,0932227075099945    2895,33422851563
1,936    0,0932227075099945    2895,33422851563
1,94    0,0932227075099945    2895,33422851563
1,944    0,0932227075099945    2895,33422851563
1,948    0,0932227075099945    2895,33422851563
1,952    0,0932227075099945    2895,33422851563
1,956    0,0932227075099945    2895,33422851563
1,96    0,0932227075099945    2895,33422851563
1,964    0,0932227075099945    2895,33422851563
1,968    0,0932227075099945    2895,33422851563
1,972    0,0932227075099945    2895,33422851563
1,976    0,0932227075099945    2895,33422851563
1,98    0,0931414738297462    2903,40600585938
1,984    0,0931414738297462    2903,40600585938
1,988    0,0931414738297462    2903,40600585938
1,992    0,0931414738297462    2903,40600585938
1,996    0,0931414738297462    2903,40600585938
2    0,0931414738297462    2903,40600585938
2,004    0,0931414738297462    2903,40600585938
2,008    0,0931414738297462    2903,40600585938
2,011    0,0931414738297462    2903,40600585938
2,015    0,0931414738297462    2903,40600585938
2,019    0,0931414738297462    2903,40600585938
2,023    0,0931414738297462    2903,40600585938
2,027    0,0931414738297462    2903,40600585938
2,031    0,0931414738297462    2906,7724609375
2,035    0,0931414738297462    2906,7724609375
2,039    0,0931414738297462    2906,7724609375
2,043    0,0931414738297462    2906,7724609375
2,047    0,0931414738297462    2906,7724609375
2,051    0,0931414738297462    2906,7724609375
2,055    0,0931414738297462    2906,7724609375
2,059    0,0931414738297462    2906,7724609375
2,063    0,0931414738297462    2906,7724609375
2,067    0,0931414738297462    2906,7724609375
2,071    0,0931414738297462    2906,7724609375
2,075    0,0931414738297462    2906,7724609375
2,079    0,0931414738297462    2906,7724609375
2,083    0,0931414738297462    2910,40698242188
2,087    0,0931414738297462    2910,40698242188
2,09    0,0931414738297462    2910,40698242188
2,094    0,0931414738297462    2910,40698242188
2,098    0,0931414738297462    2910,40698242188
2,102    0,0931414738297462    2910,40698242188
2,106    0,0931414738297462    2910,40698242188
2,11    0,0931414738297462    2910,40698242188
2,114    0,0931414738297462    2910,40698242188
2,118    0,0931414738297462    2910,40698242188
2,122    0,0931414738297462    2910,40698242188
2,126    0,0931414738297462    2910,40698242188
2,13    0,0931414738297462    2910,40698242188
2,134    0,0932227075099945    2913,65869140625
2,138    0,0932227075099945    2913,65869140625
2,142    0,0932227075099945    2913,65869140625
2,146    0,0932227075099945    2913,65869140625
2,15    0,0932227075099945    2913,65869140625
2,154    0,0932227075099945    2913,65869140625
2,158    0,0932227075099945    2913,65869140625
2,162    0,0932227075099945    2913,65869140625
2,166    0,0932227075099945    2913,65869140625
2,17    0,0932227075099945    2913,65869140625
2,173    0,0932227075099945    2913,65869140625
2,177    0,0932227075099945    2913,65869140625
2,181    0,0932227075099945    2915,87744140625
2,185    0,0932227075099945    2915,87744140625
2,189    0,0932227075099945    2915,87744140625
2,193    0,0932227075099945    2915,87744140625
2,197    0,0932227075099945    2915,87744140625
2,201    0,0932227075099945    2915,87744140625
2,205    0,0932227075099945    2915,87744140625
2,209    0,0932227075099945    2915,87744140625
2,213    0,0932227075099945    2915,87744140625
2,217    0,0932227075099945    2915,87744140625
2,221    0,0932227075099945    2915,87744140625
2,225    0,0932227075099945    2915,87744140625
2,229    0,0932227075099945    2915,87744140625
2,233    0,0932227075099945    2917,56103515625
2,237    0,0932227075099945    2917,56103515625
2,241    0,0932227075099945    2917,56103515625
2,245    0,0932227075099945    2917,56103515625
2,249    0,0932227075099945    2917,56103515625
2,252    0,0932227075099945    2917,56103515625
2,256    0,0932227075099945    2917,56103515625
2,26    0,0932227075099945    2917,56103515625
2,264    0,0932227075099945    2917,56103515625
2,268    0,0932227075099945    2917,56103515625
2,272    0,0932227075099945    2917,56103515625
2,276    0,0932227075099945    2917,56103515625
2,28    0,0932227075099945    2917,56103515625
2,284    0,0932227075099945    2918,6318359375
2,288    0,0932227075099945    2918,6318359375
2,292    0,0932227075099945    2918,6318359375
2,296    0,0932227075099945    2918,6318359375
2,3    0,0932227075099945    2918,6318359375
2,304    0,0932227075099945    2918,6318359375
2,308    0,0932227075099945    2918,6318359375
2,312    0,0932227075099945    2918,6318359375
2,316    0,0932227075099945    2918,6318359375
2,32    0,0932227075099945    2918,6318359375
2,324    0,0932227075099945    2918,6318359375
2,328    0,0932227075099945    2918,6318359375
2,331    0,0932227075099945    2918,6318359375
2,335    0,0932227075099945    2919,74145507813
2,339    0,0932227075099945    2919,74145507813
2,343    0,0932227075099945    2919,74145507813
2,347    0,0932227075099945    2919,74145507813
2,351    0,0932227075099945    2919,74145507813
2,355    0,0932227075099945    2919,74145507813
2,359    0,0932227075099945    2919,74145507813
2,363    0,0932227075099945    2919,74145507813
2,367    0,0932227075099945    2919,74145507813
2,371    0,0932227075099945    2919,74145507813
2,375    0,0932227075099945    2919,74145507813
2,379    0,0932227075099945    2919,74145507813
2,383    0,0931414738297462    2921,08032226563
2,387    0,0931414738297462    2921,08032226563
2,391    0,0931414738297462    2921,08032226563
2,395    0,0931414738297462    2921,08032226563
2,399    0,0931414738297462    2921,08032226563
2,403    0,0931414738297462    2921,08032226563
2,407    0,0931414738297462    2921,08032226563
2,411    0,0931414738297462    2921,08032226563
2,414    0,0931414738297462    2921,08032226563
2,418    0,0931414738297462    2921,08032226563
2,422    0,0931414738297462    2921,08032226563
2,426    0,0931414738297462    2921,08032226563
2,43    0,0931414738297462    2921,08032226563
2,434    0,0931414738297462    2922,07470703125
2,438    0,0931414738297462    2922,07470703125
2,442    0,0931414738297462    2922,07470703125
2,446    0,0931414738297462    2922,07470703125
2,45    0,0931414738297462    2922,07470703125
2,454    0,0931414738297462    2922,07470703125
